"id","type","attributes","relationships","meta"
"1061770","attendee","{""pitch"":""Hey there, Joel from Tech in Asia here! If you are from a startup or tech company and would like to find out more on how Tech in Asia could help to support your marketing and communication goals, feel free to reach out to me so that I could answer any questions you have :)"",""joined-at"":""2022-09-20T04:07:43.033Z"",""skip-networking"":false,""user-id"":""932636"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932636"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13224"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882123"",""type"":""selected-interest""},{""id"":""6882122"",""type"":""selected-interest""},{""id"":""6882121"",""type"":""selected-interest""},{""id"":""6882120"",""type"":""selected-interest""},{""id"":""6882119"",""type"":""selected-interest""},{""id"":""6882118"",""type"":""selected-interest""},{""id"":""6882117"",""type"":""selected-interest""},{""id"":""6882116"",""type"":""selected-interest""},{""id"":""6882115"",""type"":""selected-interest""},{""id"":""6882114"",""type"":""selected-interest""},{""id"":""6882113"",""type"":""selected-interest""},{""id"":""6882112"",""type"":""selected-interest""},{""id"":""6882110"",""type"":""selected-interest""},{""id"":""6882109"",""type"":""selected-interest""},{""id"":""6882108"",""type"":""selected-interest""},{""id"":""6882107"",""type"":""selected-interest""},{""id"":""6882105"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061766","attendee","{""pitch"":"""",""joined-at"":""2022-09-20T04:07:08.955Z"",""skip-networking"":false,""user-id"":""932609"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932609"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882104"",""type"":""selected-interest""},{""id"":""6882103"",""type"":""selected-interest""},{""id"":""6882102"",""type"":""selected-interest""},{""id"":""6882101"",""type"":""selected-interest""},{""id"":""6882097"",""type"":""selected-interest""},{""id"":""6882092"",""type"":""selected-interest""},{""id"":""6882090"",""type"":""selected-interest""},{""id"":""6882087"",""type"":""selected-interest""},{""id"":""6882086"",""type"":""selected-interest""},{""id"":""6882083"",""type"":""selected-interest""},{""id"":""6882081"",""type"":""selected-interest""}]},""sponsors"":{""data"":[{""id"":""73722"",""type"":""sponsor""}]},""selected-sponsor"":{""data"":null}}",
"1061762","attendee","{""pitch"":""Hi! Ping me to collaborate with Tech in Asia (Indonesia) ^^"",""joined-at"":""2022-09-20T04:02:56.727Z"",""skip-networking"":false,""user-id"":""929506"",""bookmarked"":false}","{""user"":{""data"":{""id"":""929506"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13224"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6882069"",""type"":""selected-interest""},{""id"":""6882067"",""type"":""selected-interest""},{""id"":""6882066"",""type"":""selected-interest""}]},""sponsors"":{""data"":[{""id"":""73712"",""type"":""sponsor""}]},""selected-sponsor"":{""data"":null}}",
"1061735","attendee","{""pitch"":""SleekFlow is a unified social commerce solution that helps businesses excel in sales, marketing, and support functions. By integrating with WhatsApp, Instagram "",""joined-at"":""2022-09-20T03:01:52.531Z"",""skip-networking"":false,""user-id"":""932611"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932611"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6881803"",""type"":""selected-interest""},{""id"":""6881802"",""type"":""selected-interest""},{""id"":""6881801"",""type"":""selected-interest""},{""id"":""6881800"",""type"":""selected-interest""},{""id"":""6881797"",""type"":""selected-interest""},{""id"":""6881795"",""type"":""selected-interest""},{""id"":""6881793"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061730","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T02:54:31.198Z"",""skip-networking"":false,""user-id"":""932606"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932606"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13040"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6881753"",""type"":""selected-interest""},{""id"":""6881751"",""type"":""selected-interest""},{""id"":""6881749"",""type"":""selected-interest""},{""id"":""6881748"",""type"":""selected-interest""},{""id"":""6881741"",""type"":""selected-interest""},{""id"":""6881739"",""type"":""selected-interest""},{""id"":""6881738"",""type"":""selected-interest""},{""id"":""6881737"",""type"":""selected-interest""},{""id"":""6881728"",""type"":""selected-interest""},{""id"":""6881723"",""type"":""selected-interest""},{""id"":""6881721"",""type"":""selected-interest""},{""id"":""6881718"",""type"":""selected-interest""},{""id"":""6881715"",""type"":""selected-interest""},{""id"":""6881712"",""type"":""selected-interest""},{""id"":""6881710"",""type"":""selected-interest""},{""id"":""6881706"",""type"":""selected-interest""},{""id"":""6881705"",""type"":""selected-interest""},{""id"":""6881702"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061700","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T00:41:39.940Z"",""skip-networking"":false,""user-id"":""931657"",""bookmarked"":false}","{""user"":{""data"":{""id"":""931657"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6881402"",""type"":""selected-interest""}]},""sponsors"":{""data"":[{""id"":""73714"",""type"":""sponsor""}]},""selected-sponsor"":{""data"":null}}",
"1061690","attendee","{""pitch"":""Connecting with folks who believe that the small business owner community is underserved but well deserved for financial inclusion."",""joined-at"":""2022-09-20T00:10:51.467Z"",""skip-networking"":false,""user-id"":""932562"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932562"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6881284"",""type"":""selected-interest""},{""id"":""6881283"",""type"":""selected-interest""},{""id"":""6881282"",""type"":""selected-interest""},{""id"":""6881281"",""type"":""selected-interest""},{""id"":""6881280"",""type"":""selected-interest""},{""id"":""6881279"",""type"":""selected-interest""},{""id"":""6881278"",""type"":""selected-interest""},{""id"":""6881277"",""type"":""selected-interest""},{""id"":""6881276"",""type"":""selected-interest""},{""id"":""6881275"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066396","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:06:47.099Z"",""skip-networking"":false,""user-id"":""936503"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936503"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6917955"",""type"":""selected-interest""},{""id"":""6917940"",""type"":""selected-interest""},{""id"":""6917939"",""type"":""selected-interest""},{""id"":""6917929"",""type"":""selected-interest""},{""id"":""6917916"",""type"":""selected-interest""},{""id"":""6917903"",""type"":""selected-interest""},{""id"":""6917902"",""type"":""selected-interest""},{""id"":""6917891"",""type"":""selected-interest""},{""id"":""6917890"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066118","attendee","{""pitch"":""I’m a founder of an Islamic neobank currently operating in Central Asia and in the process of expanding into Pakistan and SEA. We are bridging Web 3 and Web 2 to build an Islamic Finance Ecosystem. Interested in connecting with fellow founders, potential partners, and investors "",""joined-at"":""2022-09-21T01:15:29.269Z"",""skip-networking"":false,""user-id"":""936225"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936225"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6915016"",""type"":""selected-interest""},{""id"":""6915014"",""type"":""selected-interest""},{""id"":""6915007"",""type"":""selected-interest""},{""id"":""6915005"",""type"":""selected-interest""},{""id"":""6915000"",""type"":""selected-interest""},{""id"":""6914993"",""type"":""selected-interest""},{""id"":""6914984"",""type"":""selected-interest""},{""id"":""6914983"",""type"":""selected-interest""},{""id"":""6914974"",""type"":""selected-interest""},{""id"":""6914973"",""type"":""selected-interest""},{""id"":""6914965"",""type"":""selected-interest""},{""id"":""6914964"",""type"":""selected-interest""},{""id"":""6914954"",""type"":""selected-interest""},{""id"":""6914953"",""type"":""selected-interest""},{""id"":""6914944"",""type"":""selected-interest""},{""id"":""6914943"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1062676","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T06:48:25.867Z"",""skip-networking"":false,""user-id"":""933399"",""bookmarked"":false}","{""user"":{""data"":{""id"":""933399"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6888985"",""type"":""selected-interest""},{""id"":""6888970"",""type"":""selected-interest""},{""id"":""6888951"",""type"":""selected-interest""},{""id"":""6888946"",""type"":""selected-interest""},{""id"":""6888938"",""type"":""selected-interest""},{""id"":""6888932"",""type"":""selected-interest""},{""id"":""6888919"",""type"":""selected-interest""},{""id"":""6888907"",""type"":""selected-interest""},{""id"":""6888901"",""type"":""selected-interest""},{""id"":""6888887"",""type"":""selected-interest""},{""id"":""6888873"",""type"":""selected-interest""},{""id"":""6888872"",""type"":""selected-interest""},{""id"":""6888865"",""type"":""selected-interest""},{""id"":""6888864"",""type"":""selected-interest""},{""id"":""6888859"",""type"":""selected-interest""},{""id"":""6888858"",""type"":""selected-interest""},{""id"":""6888851"",""type"":""selected-interest""},{""id"":""6888850"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1056545","attendee","{""pitch"":""Hi!"",""joined-at"":""2022-09-15T11:56:46.397Z"",""skip-networking"":false,""user-id"":""928347"",""bookmarked"":false}","{""user"":{""data"":{""id"":""928347"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6838975"",""type"":""selected-interest""},{""id"":""6838973"",""type"":""selected-interest""},{""id"":""6838970"",""type"":""selected-interest""},{""id"":""6838968"",""type"":""selected-interest""},{""id"":""6838966"",""type"":""selected-interest""},{""id"":""6838965"",""type"":""selected-interest""},{""id"":""6838960"",""type"":""selected-interest""},{""id"":""6838959"",""type"":""selected-interest""},{""id"":""6838958"",""type"":""selected-interest""},{""id"":""6838956"",""type"":""selected-interest""},{""id"":""6838954"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1069020","attendee","{""pitch"":""Hi! I am Yan leading startups and VC for Aspire in SEA. Happy to connect to discuss about fundraising, bootstrapping, scale up and investment. Angel investor during my free time and sales/growth advisor. "",""joined-at"":""2022-09-21T11:09:09.718Z"",""skip-networking"":false,""user-id"":""938754"",""bookmarked"":false}","{""user"":{""data"":{""id"":""938754"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6938207"",""type"":""selected-interest""},{""id"":""6938206"",""type"":""selected-interest""},{""id"":""6938187"",""type"":""selected-interest""},{""id"":""6938166"",""type"":""selected-interest""},{""id"":""6938165"",""type"":""selected-interest""},{""id"":""6938160"",""type"":""selected-interest""},{""id"":""6938122"",""type"":""selected-interest""},{""id"":""6938121"",""type"":""selected-interest""},{""id"":""6938120"",""type"":""selected-interest""},{""id"":""6938095"",""type"":""selected-interest""},{""id"":""6938086"",""type"":""selected-interest""},{""id"":""6937975"",""type"":""selected-interest""}]},""sponsors"":{""data"":[{""id"":""73723"",""type"":""sponsor""}]},""selected-sponsor"":{""data"":null}}",
"1062689","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-20T06:49:57.017Z"",""skip-networking"":false,""user-id"":""734538"",""bookmarked"":false}","{""user"":{""data"":{""id"":""734538"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6889161"",""type"":""selected-interest""},{""id"":""6889144"",""type"":""selected-interest""},{""id"":""6889140"",""type"":""selected-interest""},{""id"":""6889133"",""type"":""selected-interest""},{""id"":""6889130"",""type"":""selected-interest""},{""id"":""6889121"",""type"":""selected-interest""},{""id"":""6889118"",""type"":""selected-interest""},{""id"":""6889116"",""type"":""selected-interest""},{""id"":""6889115"",""type"":""selected-interest""},{""id"":""6889114"",""type"":""selected-interest""},{""id"":""6889107"",""type"":""selected-interest""},{""id"":""6889106"",""type"":""selected-interest""},{""id"":""6889105"",""type"":""selected-interest""},{""id"":""6889062"",""type"":""selected-interest""},{""id"":""6889061"",""type"":""selected-interest""},{""id"":""6889060"",""type"":""selected-interest""},{""id"":""6889054"",""type"":""selected-interest""},{""id"":""6889053"",""type"":""selected-interest""},{""id"":""6889052"",""type"":""selected-interest""},{""id"":""6889045"",""type"":""selected-interest""},{""id"":""6889042"",""type"":""selected-interest""},{""id"":""6889040"",""type"":""selected-interest""},{""id"":""6889034"",""type"":""selected-interest""},{""id"":""6889033"",""type"":""selected-interest""},{""id"":""6889019"",""type"":""selected-interest""},{""id"":""6889018"",""type"":""selected-interest""},{""id"":""6889017"",""type"":""selected-interest""},{""id"":""6889015"",""type"":""selected-interest""},{""id"":""6889014"",""type"":""selected-interest""},{""id"":""6889013"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
